grid_position,qualifying_position,grid_penalty,recent_form_5,recent_form_3,driver_coef_rapm,driver_dnf_rate,driver_experience,driver_wins_total,constructor_coef_rapm,constructor_dnf_rate,constructor_wins_total,driver_constructor_synergy,circuit_type,track_complexity,altitude_m,tire_compound_start,avg_pit_stops_circuit,season_factor,weather_impact_factor,safety_car_flag
9,10,-1,11.933333333333334,11.5,0.4453703956417491,0.0576923076923076,86,1.0,0.41857354843175,0.1222222222222222,1.0,-9.0,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
13,13,0,14.4,15.0,0.2933303204981232,0.073170731707317,64,0.0,-3.525584650539253,0.0817307692307692,0.0,-12.40625,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
16,16,0,12.2,12.0,-1.4391290965660917,0.0888888888888888,35,0.0,-0.677151403353418,0.1048387096774193,1.0,-12.314285714285717,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
10,11,-1,13.133333333333333,14.333333333333334,-0.4776745082222592,0.1041666666666666,36,0.0,-3.525584650539253,0.0817307692307692,0.0,-15.0,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
11,12,-1,13.466666666666669,14.0,-0.766764895761779,0.0869565217391304,18,0.0,-2.1376650295050634,0.072289156626506,0.0,-13.055555555555555,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
18,18,0,11.77777777777778,12.0,-0.0428049230164173,0.0,2,0.0,-0.677151403353418,0.1048387096774193,1.0,-14.0,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
8,9,-1,0.0,0.0,0.0,0.0,0,0.0,0.0948531864765106,0.0913461538461538,1.0,0.0,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
20,20,0,12.0,12.0,0.1109930768710626,0.0,1,0.0,-3.582181483472086,0.0817307692307692,0.0,-12.0,1,0.7447271451806697,15,1,1.871794871794872,2023,0.2385871926266572,1
19,19,0,10.533333333333331,12.0,1.40182740729548,0.0481927710843373,73,0.0,0.0948531864765106,0.0913461538461538,1.0,-7.780821917808219,1,0.7447271451806697,15,3,1.871794871794872,2023,0.2385871926266572,1
14,14,0,10.8,10.5,1.3584403802054907,0.0576923076923076,89,7.0,-2.1376650295050634,0.072289156626506,0.0,-9.705882352941176,1,0.7447271451806697,15,2,1.871794871794872,2023,0.2385871926266572,1
1,1,0,2.0,1.5,2.999848669879244,0.0666666666666666,89,33.0,3.650020846625932,0.1,39.0,-2.617977528089888,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
3,3,0,3.8,4.5,1.926528787912232,0.0192307692307692,100,41.0,4.12474092405729,0.0333333333333333,49.0,-2.82,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
4,4,0,4.2,3.333333333333333,0.936163398556909,0.044776119402985,51,0.0,-0.3871179861851387,0.0434782608695652,0.0,-3.0,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
6,6,0,8.933333333333334,7.333333333333333,-0.4943821325709151,0.0865384615384615,86,0.0,-0.3871179861851387,0.0434782608695652,0.0,-10.871794871794872,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
20,20,0,2.6,1.6666666666666667,1.2277585367382555,0.0388349514563106,91,5.0,3.650020846625932,0.1,39.0,-4.525,0,0.3236628130940218,13,1,1.203921568627451,2023,0.3082467085662368,1
13,13,0,13.0,15.166666666666666,1.3746443614119237,0.0476190476190476,74,0.0,-0.0478122814300909,0.0904761904761904,1.0,-7.905405405405405,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
10,10,0,13.2,13.0,-0.3846064146685102,0.1020408163265306,37,0.0,-3.4351856651791826,0.0809523809523809,0.0,-13.5,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
16,16,0,15.0,15.0,-0.477062769783415,0.0,1,0.0,-0.0478122814300909,0.0904761904761904,1.0,-15.0,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
17,17,0,13.466666666666669,13.833333333333334,-0.7056257454463876,0.0833333333333333,19,0.0,-2.2271589539964,0.0714285714285714,0.0,-13.052631578947368,0,0.3236628130940218,13,3,1.203921568627451,2023,0.3082467085662368,1
12,12,0,11.733333333333333,11.0,-1.347626858668251,0.0869565217391304,36,0.0,-0.732237772215635,0.1031746031746031,1.0,-12.27777777777778,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
19,19,0,13.0,14.166666666666666,1.209482534742786,0.0571428571428571,90,7.0,-2.2271589539964,0.0714285714285714,0.0,-10.166666666666666,0,0.3236628130940218,13,3,1.203921568627451,2023,0.3082467085662368,1
5,5,0,4.6,5.0,1.1937085540220789,0.0761904761904762,90,1.0,3.2977266001214023,0.0619047619047619,13.0,-5.225,0,0.3236628130940218,13,2,1.203921568627451,2023,0.3082467085662368,1
3,3,0,3.2,3.1666666666666665,1.212421314198449,0.0384615384615384,92,5.0,3.637427393540898,0.0990566037735849,40.0,-4.536585365853658,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
2,2,0,1.6,1.3333333333333333,3.02213032974117,0.0660377358490566,90,34.0,3.637427393540898,0.0990566037735849,40.0,-2.6,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
1,1,0,4.666666666666667,4.833333333333333,1.0919089852720136,0.1037735849056603,86,5.0,3.248070716670002,0.0613207547169811,13.0,-5.0,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
6,6,0,3.533333333333333,3.0,1.1219982678309397,0.0441176470588235,52,0.0,-0.2018659802473798,0.0425531914893617,0.0,-3.0,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
4,4,0,7.133333333333334,8.666666666666666,1.0631767088965554,0.0754716981132075,91,1.0,3.248070716670002,0.0613207547169811,13.0,-5.390243902439025,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
5,5,0,3.4,3.5,1.932629579908588,0.019047619047619,101,41.0,4.119780142446111,0.0330188679245283,49.0,-2.811881188118812,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
9,9,0,6.866666666666666,5.333333333333333,-0.4821068257590379,0.0857142857142857,87,0.0,-0.2018659802473798,0.0425531914893617,0.0,-10.7,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
11,11,0,4.6,5.166666666666667,0.0560473569840065,0.0705882352941176,71,1.0,4.119780142446111,0.0330188679245283,49.0,-4.666666666666667,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
7,7,0,11.333333333333334,11.5,1.365989486512717,0.0470588235294117,75,0.0,-0.0116334733373301,0.0896226415094339,1.0,-7.88,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
8,8,0,11.066666666666666,10.5,-1.314289030449617,0.0851063829787234,37,0.0,-0.7401286605717884,0.1015625,1.0,-12.216216216216216,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
10,10,0,11.11111111111111,10.8,-0.3052750872995432,0.0,2,0.0,-0.0116334733373301,0.0896226415094339,1.0,-11.5,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
12,13,-1,12.266666666666667,11.833333333333334,-0.0106377882068115,0.064516129032258,52,0.0,-3.6096297576537086,0.080188679245283,0.0,-12.529411764705882,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
16,18,-2,13.066666666666666,12.166666666666666,0.2169099867787257,0.0714285714285714,65,0.0,-3.310491700321017,0.080188679245283,0.0,-12.36923076923077,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
17,19,-2,10.8,9.833333333333334,0.4948336815796396,0.0566037735849056,87,1.0,0.1859686356238267,0.1170212765957446,1.0,-9.0,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
19,12,7,7.933333333333334,7.666666666666667,0.6885197063945895,0.0470588235294117,68,1.0,0.1859686356238267,0.1170212765957446,1.0,-8.65,1,0.5876385567609566,0,1,2.18261217948718,2023,0.2259874046698459,1
14,15,-1,14.22222222222222,14.4,-0.1216193063107166,0.0,2,0.0,-3.6096297576537086,0.080188679245283,0.0,-14.0,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
20,17,3,11.266666666666667,10.0,-0.1362393410576653,0.1,38,0.0,-3.310491700321017,0.080188679245283,0.0,-11.333333333333334,1,0.5876385567609566,0,1,2.18261217948718,2023,0.2259874046698459,1
13,14,-1,12.666666666666666,12.833333333333334,1.1788860180602905,0.0566037735849056,91,7.0,-2.2202209659311025,0.0705882352941176,0.0,-10.210526315789474,1,0.5876385567609566,0,2,2.18261217948718,2023,0.2259874046698459,1
9,9,0,1.5333333333333334,1.6666666666666667,3.009834075615122,0.0654205607476635,91,34.0,3.6924958318827055,0.0981308411214953,41.0,-2.593406593406593,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
1,1,0,2.333333333333333,2.333333333333333,1.2690572279839785,0.0380952380952381,93,6.0,3.6924958318827055,0.0981308411214953,41.0,-4.4523809523809526,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
2,2,0,3.466666666666667,3.5,1.395181440409155,0.0434782608695652,53,0.0,-0.0535028472535681,0.0416666666666666,0.0,-3.25,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
6,6,0,5.866666666666666,6.5,3.2134329243043705e-05,0.0697674418604651,72,1.0,4.15255968139902,0.0327102803738317,49.0,-4.8,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
3,3,0,6.866666666666666,7.5,1.0631416733060133,0.0747663551401869,92,1.0,3.288516382274409,0.0607476635514018,13.0,-5.380952380952381,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
13,13,0,4.333333333333333,4.5,1.879565840253548,0.0188679245283018,102,41.0,4.15255968139902,0.0327102803738317,49.0,-2.843137254901961,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
7,7,0,4.2,4.166666666666667,1.1205616757472563,0.102803738317757,87,5.0,3.288516382274409,0.0607476635514018,13.0,-4.972222222222222,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
5,5,0,11.666666666666666,11.5,0.3651630750772593,0.0560747663551401,88,1.0,-0.0843473632351268,0.1145833333333333,1.0,-10.666666666666666,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
8,8,0,10.133333333333333,11.333333333333334,0.726096889527341,0.0465116279069767,69,1.0,-0.0843473632351268,0.1145833333333333,1.0,-8.804878048780488,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
4,4,0,13.0,12.0,0.2765040339168901,0.0705882352941176,66,0.0,-3.3806561118533462,0.0794392523364486,0.0,-12.37878787878788,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
17,17,0,10.4,10.166666666666666,-1.3243020828801877,0.0833333333333333,38,0.0,-0.6430212202197539,0.1,1.0,-12.157894736842104,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
18,18,0,6.333333333333333,5.833333333333333,-0.4836017218417882,0.0849056603773584,88,0.0,-0.0535028472535681,0.0416666666666666,0.0,-10.609756097560975,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
10,10,0,14.6,15.666666666666666,1.0692294967878222,0.0560747663551401,92,7.0,-2.3184192466639737,0.0697674418604651,0.0,-10.6,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
11,11,0,12.066666666666666,11.5,0.0132711619847112,0.0634920634920634,53,0.0,-3.594179331743366,0.0794392523364486,0.0,-12.5,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
12,12,0,12.733333333333333,12.833333333333334,-0.2922619312179589,0.0980392156862745,39,0.0,-3.3806561118533462,0.0794392523364486,0.0,-12.75,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
14,14,0,12.066666666666666,11.5,-0.5176637396116716,0.0769230769230769,20,0.0,-2.3184192466639737,0.0697674418604651,0.0,-12.85,1,0.5269335845283287,2,1,1.2666666666666666,2023,0.2336913458033448,0
16,16,0,10.666666666666666,9.333333333333334,1.3808626386477765,0.0465116279069767,76,0.0,-0.0286429383003441,0.0887850467289719,1.0,-7.894736842105263,1,0.5269335845283287,2,3,1.2666666666666666,2023,0.2336913458033448,0
15,15,0,12.75,13.166666666666666,-0.3264214571963894,0.0,3,0.0,-0.6430212202197539,0.1,1.0,-14.0,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
19,19,0,11.0,10.666666666666666,-0.3764162274399202,0.0,3,0.0,-0.0286429383003441,0.0887850467289719,1.0,-11.333333333333334,1,0.5269335845283287,2,3,1.2666666666666666,2023,0.2336913458033448,0
20,20,0,15.0,15.333333333333334,-0.3217558857388561,0.0,3,0.0,-3.594179331743366,0.0794392523364486,0.0,-14.666666666666666,1,0.5269335845283287,2,2,1.2666666666666666,2023,0.2336913458033448,0
1,1,0,1.4,1.3333333333333333,3.057128532414195,0.0648148148148148,92,35.0,3.749820885581236,0.0972222222222222,42.0,-2.5760869565217392,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
2,2,0,3.2666666666666666,3.333333333333333,1.5896071279207562,0.0428571428571428,54,0.0,0.0676282445937756,0.0408163265306122,0.0,-3.2,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
3,4,-1,10.066666666666666,10.833333333333334,0.799082035953344,0.0459770114942528,70,1.0,-0.1117341935620589,0.1122448979591836,1.0,-8.80952380952381,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
5,6,-1,5.0,5.333333333333333,1.855552371572203,0.0186915887850467,103,41.0,4.206140438427137,0.0324074074074074,49.0,-2.8737864077669903,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
8,8,0,5.533333333333333,5.333333333333333,0.0835919246589563,0.0689655172413793,73,1.0,4.206140438427137,0.0324074074074074,49.0,-4.769230769230769,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
6,3,3,5.066666666666666,5.666666666666667,1.1274833795538564,0.1018518518518518,88,5.0,3.311489593467546,0.0601851851851851,13.0,-5.0,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
7,7,0,10.333333333333334,10.166666666666666,0.5263794386099678,0.0555555555555555,89,1.0,-0.1117341935620589,0.1122448979591836,1.0,-10.0,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
4,5,-1,6.466666666666667,6.166666666666667,1.142877331083524,0.074074074074074,93,1.0,3.311489593467546,0.0601851851851851,13.0,-5.372093023255814,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
10,10,0,12.666666666666666,12.5,1.3873198199668502,0.0459770114942528,77,0.0,-0.1649447817989927,0.0879629629629629,1.0,-8.012987012987013,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
11,11,0,13.785714285714286,14.5,-0.9542782197473846,0.0,4,0.0,-0.1649447817989927,0.0879629629629629,1.0,-13.25,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
15,15,0,14.266666666666667,14.333333333333334,1.0667321134442815,0.0555555555555555,93,7.0,-2.330927740034343,0.0689655172413793,0.0,-10.714285714285714,1,0.3609068090272421,7,1,1.5843223254213967,2023,0.7146836884919378,0
12,12,0,14.714285714285714,16.0,-0.8103375873373964,0.0,4,0.0,-0.7792517555684783,0.0984848484848484,1.0,-15.333333333333334,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
19,19,0,13.266666666666667,13.166666666666666,-0.5952242485248443,0.074074074074074,21,0.0,-2.330927740034343,0.0689655172413793,0.0,-13.0,1,0.3609068090272421,7,3,1.5843223254213967,2023,0.7146836884919378,0
13,13,0,12.6,12.666666666666666,0.0504556537554529,0.0625,54,0.0,-3.636987410086263,0.0787037037037037,0.0,-12.578947368421051,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
9,9,0,10.533333333333331,10.5,-1.1549433219838632,0.0816326530612244,39,0.0,-0.7792517555684783,0.0984848484848484,1.0,-12.128205128205128,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
20,20,0,2.2,2.1666666666666665,1.337536383878393,0.0377358490566037,94,6.0,3.749820885581236,0.0972222222222222,42.0,-4.395348837209302,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
18,18,0,13.533333333333331,14.333333333333334,-0.3291976011754244,0.0961538461538461,40,0.0,-3.345456264145049,0.0787037037037037,0.0,-13.2,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
16,16,0,16.857142857142858,18.0,-0.7468553690070399,0.0,4,0.0,-3.636987410086263,0.0787037037037037,0.0,-16.0,1,0.3609068090272421,7,2,1.5843223254213967,2023,0.7146836884919378,0
1,1,0,1.2666666666666666,1.1666666666666667,3.1747094186528164,0.0642201834862385,93,36.0,3.6503611040530255,0.0963302752293578,43.0,-2.5591397849462365,0,0.284288873165716,109,2,1.9743525480367587,2023,0.2849550733947996,0
4,5,-1,4.733333333333333,5.0,1.8569605527934303,0.0185185185185185,104,41.0,4.1999870578866805,0.0321100917431192,49.0,-2.8846153846153846,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
12,12,0,5.333333333333333,5.166666666666667,0.1192447159163068,0.0681818181818181,74,1.0,4.1999870578866805,0.0321100917431192,49.0,-4.777777777777778,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
11,11,0,6.8,8.833333333333334,1.1739109520373494,0.0373831775700934,95,6.0,3.6503611040530255,0.0963302752293578,43.0,-4.659090909090909,0,0.284288873165716,109,2,1.9743525480367587,2023,0.2849550733947996,0
2,2,0,7.0,6.5,1.0927759960449506,0.073394495412844,94,1.0,3.3081942038101086,0.0596330275229357,13.0,-5.431818181818182,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
5,6,-1,8.0,9.0,-0.6159494004101993,0.0833333333333333,89,0.0,0.2085840291760941,0.04,0.0,-10.642857142857142,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
8,9,-1,2.8666666666666667,2.6666666666666665,1.6905314847353254,0.0422535211267605,55,0.0,0.2085840291760941,0.04,0.0,-3.0,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
6,7,-1,7.933333333333334,7.0,0.8947186397800023,0.0454545454545454,71,1.0,-0.0696483439853263,0.11,1.0,-8.674418604651162,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
13,13,0,13.2,13.333333333333334,-0.6035614546026425,0.0714285714285714,22,0.0,-2.334414982171225,0.0681818181818181,0.0,-13.0,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
10,4,6,9.066666666666666,8.5,0.6164302766544424,0.055045871559633,90,1.0,-0.0696483439853263,0.11,1.0,-9.4,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
19,19,0,5.533333333333333,5.833333333333333,1.118433641856573,0.1009174311926605,89,5.0,3.3081942038101086,0.0596330275229357,13.0,-5.013513513513513,0,0.284288873165716,109,1,1.9743525480367587,2023,0.2849550733947996,0
15,15,0,12.0,12.833333333333334,-1.1863480287453394,0.08,40,0.0,-0.8529603488844281,0.0970149253731343,1.0,-12.2,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
9,10,-1,12.666666666666666,13.166666666666666,-0.9008884861110946,0.0,5,0.0,-0.1495612622847872,0.0871559633027523,1.0,-12.6,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
14,14,0,14.066666666666666,14.333333333333334,-0.832101826071994,0.0,5,0.0,-0.8529603488844281,0.0970149253731343,1.0,-14.5,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
7,8,-1,14.8,16.333333333333332,-0.4649225740689272,0.0943396226415094,41,0.0,-3.409957217002467,0.0779816513761468,0.0,-13.833333333333334,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
18,18,0,13.0,13.666666666666666,0.0848561563949246,0.0615384615384615,55,0.0,-3.6952111012975695,0.0779816513761468,0.0,-12.65,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
3,3,0,11.266666666666667,11.666666666666666,1.3675027152142123,0.0454545454545454,78,0.0,-0.1495612622847872,0.0871559633027523,1.0,-8.025641025641026,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
17,17,0,11.666666666666666,11.0,0.4221643079487566,0.0689655172413793,67,0.0,-3.409957217002467,0.0779816513761468,0.0,-12.343283582089551,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
16,16,0,13.4,12.833333333333334,1.0726569896238356,0.055045871559633,94,7.0,-2.334414982171225,0.0681818181818181,0.0,-10.727272727272728,0,0.284288873165716,109,3,1.9743525480367587,2023,0.2849550733947996,0
20,20,0,17.466666666666665,18.33333333333333,-0.9850370553677456,0.0,5,0.0,-3.6952111012975695,0.0779816513761468,0.0,-16.4,0,0.284288873165716,109,2,1.9743525480367587,2023,0.2849550733947996,0
1,1,0,1.1333333333333333,1.0,3.206789153914594,0.0636363636363636,94,37.0,3.6832270712738873,0.0954545454545454,44.0,-2.542553191489361,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
2,3,-1,4.2,4.666666666666667,1.731574039041305,0.0416666666666666,56,0.0,0.2705589619791183,0.0392156862745098,0.0,-3.571428571428572,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
3,4,-1,3.866666666666666,3.333333333333333,1.81765008149316,0.018348623853211,105,41.0,4.310814511860015,0.0318181818181818,49.0,-2.876190476190476,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
10,11,-1,7.533333333333333,8.666666666666666,1.047923646429623,0.1,90,5.0,3.297108873659406,0.059090909090909,13.0,-5.093333333333334,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
11,8,3,6.266666666666667,6.0,1.1396899550512782,0.0727272727272727,95,1.0,3.297108873659406,0.059090909090909,13.0,-5.422222222222223,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
12,12,0,6.466666666666667,7.666666666666667,1.2000544531866577,0.037037037037037,96,6.0,3.6832270712738873,0.0954545454545454,44.0,-4.644444444444445,1,0.3194441345063724,7,1,1.349673202614379,2023,0.3255342770065601,1
9,10,-1,14.133333333333333,15.0,0.0643159573283103,0.0606060606060606,56,0.0,-3.7687651927953385,0.0772727272727272,0.0,-12.80952380952381,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
6,6,0,7.8,6.5,0.9426981872391854,0.0449438202247191,72,1.0,-0.0771862270962729,0.1078431372549019,1.0,-8.659090909090908,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
16,13,3,7.533333333333333,8.166666666666666,-0.5403068403311113,0.0825688073394495,90,0.0,0.2705589619791183,0.0392156862745098,0.0,-10.534883720930232,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
14,15,-1,15.0,15.333333333333334,0.9198542091997964,0.0545454545454545,95,7.0,-2.384551080861281,0.0674157303370786,0.0,-11.08695652173913,1,0.3194441345063724,7,1,1.349673202614379,2023,0.3255342770065601,1
8,9,-1,12.8,13.0,-1.0092087870829562,0.0,6,0.0,-0.1958571086274636,0.0863636363636363,1.0,-12.666666666666666,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
15,17,-2,9.266666666666667,8.666666666666666,0.6346798154586354,0.0545454545454545,91,1.0,-0.0771862270962729,0.1078431372549019,1.0,-9.5,1,0.3194441345063724,7,3,1.349673202614379,2023,0.3255342770065601,1
7,7,0,13.066666666666666,14.333333333333334,1.2780638010198868,0.0449438202247191,79,0.0,-0.1958571086274636,0.0863636363636363,1.0,-8.139240506329115,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
19,16,3,12.2,12.833333333333334,-1.155408781839062,0.0784313725490196,41,0.0,-0.8704807475790084,0.0955882352941176,1.0,-12.195121951219512,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
5,2,3,15.266666666666667,15.666666666666666,-0.4899050692601961,0.0925925925925925,42,0.0,-3.4430256820441656,0.0772727272727272,0.0,-14.0,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
20,20,0,11.733333333333333,11.5,-0.422020334208461,0.0689655172413793,23,0.0,-2.384551080861281,0.0674157303370786,0.0,-12.826086956521738,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
13,14,-1,13.466666666666669,14.5,0.3457381036108062,0.0681818181818181,68,0.0,-3.4430256820441656,0.0772727272727272,0.0,-12.426470588235292,1,0.3194441345063724,7,1,1.349673202614379,2023,0.3255342770065601,1
17,18,-1,14.266666666666667,14.0,-0.9744251473229671,0.0,6,0.0,-0.8704807475790084,0.0955882352941176,1.0,-14.4,1,0.3194441345063724,7,2,1.349673202614379,2023,0.3255342770065601,1
1,1,0,1.0666666666666669,1.0,3.271276854791059,0.063063063063063,95,38.0,3.663977689436675,0.0945945945945946,45.0,-2.526315789473684,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
2,2,0,6.6,6.666666666666667,1.0621678285063336,0.0990990990990991,91,5.0,3.332893306451728,0.0585585585585585,13.0,-5.078947368421052,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
15,15,0,6.6,7.0,1.2041152131998132,0.036697247706422,97,6.0,3.663977689436675,0.0945945945945946,45.0,-4.673913043478261,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
4,4,0,13.533333333333331,13.666666666666666,1.2297768990421567,0.0444444444444444,80,0.0,-0.210324271892033,0.0855855855855855,1.0,-8.2,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
7,7,0,3.6,3.6666666666666665,1.9183365854705048,0.0410958904109589,57,0.0,0.3986836127738737,0.0384615384615384,0.0,-3.375,0,0.1976523998072273,678,1,1.5533989353317084,2023,0.7566281794479527,1
3,3,0,5.6,5.5,1.1449035787258754,0.072072072072072,96,1.0,3.332893306451728,0.0585585585585585,13.0,-5.413043478260869,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
11,11,0,4.466666666666667,3.8333333333333335,0.1498256179509016,0.0666666666666666,75,1.0,4.325017174904249,0.0315315315315315,49.0,-4.714285714285714,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
5,5,0,3.533333333333333,2.833333333333333,1.8326396277356056,0.0181818181818181,106,41.0,4.325017174904249,0.0315315315315315,49.0,-2.8773584905660377,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
6,6,0,8.2,8.5,-0.5883665767049101,0.0818181818181818,91,0.0,0.3986836127738737,0.0384615384615384,0.0,-10.5,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
9,9,0,10.066666666666666,10.5,0.6646899201068996,0.054054054054054,92,1.0,-0.1980296904424607,0.1057692307692307,1.0,-9.857142857142858,0,0.1976523998072273,678,2,1.5533989353317084,2023,0.7566281794479527,1
