qualifying_position,constructor_coef_rapm,recent_form_5,driver_constructor_synergy,constructor_wins_total,driver_coef_rapm,track_complexity,tire_compound_start,season_factor,avg_pit_stops_circuit,constructor_dnf_rate,grid_penalty,altitude_m
5,2.870522161000271,6.8,-5.317073170731708,9.0,0.8379555219167844,0.3580434627892173,3,2021,1.7451676717227451,0.0633802816901408,0,3
9,0.1336074908591054,8.066666666666666,-9.363636363636363,1.0,-0.0187020932996683,0.3580434627892173,3,2021,1.7451676717227451,0.0833333333333333,0,3
6,2.870522161000271,6.4,-6.833333333333333,9.0,0.584836936669412,0.3580434627892173,3,2021,1.7451676717227451,0.0633802816901408,0,3
21,2.8460142548834138,12.533333333333331,-7.090909090909091,16.0,0.3314782482035908,0.3580434627892173,1,2021,1.7451676717227451,0.1126760563380281,0,3
8,0.1336074908591054,7.2,-9.2,1.0,0.4934389544715918,0.3580434627892173,3,2021,1.7451676717227451,0.0833333333333333,0,3
13,0.9128457993108988,7.333333333333333,-7.5,0.0,1.2076023972718368,0.3580434627892173,2,2021,1.7451676717227451,0.1056338028169014,0,3
10,0.9128457993108988,7.066666666666666,-7.916666666666667,0.0,1.1821116770991351,0.3580434627892173,3,2021,1.7451676717227451,0.1056338028169014,0,3
12,-0.2446634452893044,13.133333333333333,-11.0,0.0,-0.5904261158884129,0.3580434627892173,3,2021,1.7451676717227451,0.0416666666666666,0,3
17,-0.2446634452893044,7.266666666666667,-9.25,0.0,0.436741476200268,0.3580434627892173,3,2021,1.7451676717227451,0.0416666666666666,-2,3
7,-2.6020664899281867,13.266666666666667,-13.466666666666669,0.0,-0.8657853514697085,0.3580434627892173,3,2021,1.7451676717227451,0.03,0,3
18,-2.6020664899281867,17.533333333333335,0.0,0.0,-1.8124073539684984,0.3580434627892173,2,2021,1.7451676717227451,0.03,-2,3
21,-3.730468594960414,10.933333333333334,-15.083333333333334,0.0,-1.0658663931185983,0.3580434627892173,2,2021,1.7451676717227451,0.0774647887323943,0,3
19,-3.645626175527634,15.6,-16.416666666666668,0.0,-1.6714559156337998,0.3580434627892173,3,2021,1.7451676717227451,0.0704225352112676,-2,3
5,0.8553769366073203,8.066666666666666,-8.153846153846153,0.0,1.1200912586019425,0.4490274481365265,2,2021,1.5735294117647058,0.1041666666666666,-3,162
4,0.8553769366073203,8.6,-7.558139534883721,0.0,1.1996868118526782,0.4490274481365265,2,2021,1.5735294117647058,0.1041666666666666,-1,162
1,3.9713248553977,5.266666666666667,-3.78125,43.0,1.4617281672611255,0.4490274481365265,1,2021,1.5735294117647058,0.0416666666666666,18,162
8,2.8885027043133675,5.733333333333333,-5.309523809523809,9.0,0.8527379890848811,0.4490274481365265,2,2021,1.5735294117647058,0.0625,-3,162
9,2.838155095576758,12.0,-7.166666666666667,17.0,0.2980202113760345,0.4490274481365265,2,2021,1.5735294117647058,0.1111111111111111,-1,162
7,2.8885027043133675,6.733333333333333,-6.846153846153846,9.0,0.5882028020330653,0.4490274481365265,2,2021,1.5735294117647058,0.0625,-1,162
12,-0.3896559844035967,13.2,-11.090909090909092,0.0,-0.5904818239823382,0.4490274481365265,2,2021,1.5735294117647058,0.0384615384615384,-3,162
13,0.2207015693289038,7.333333333333333,-9.083333333333334,1.0,0.0897083409065873,0.4490274481365265,2,2021,1.5735294117647058,0.0769230769230769,-3,162
15,-3.7264238434636456,7.466666666666667,-14.475,0.0,-0.5464777590891268,0.4490274481365265,2,2021,1.5735294117647058,0.0833333333333333,-1,162
14,0.2207015693289038,7.2,-9.181818181818182,1.0,0.4617907459237196,0.4490274481365265,2,2021,1.5735294117647058,0.0769230769230769,-2,162
16,-3.7264238434636456,12.066666666666666,-15.12,0.0,-1.1117275603083034,0.4490274481365265,2,2021,1.5735294117647058,0.0833333333333333,-3,162
11,-0.3896559844035967,9.4,-9.666666666666666,0.0,0.3864112782593532,0.4490274481365265,2,2021,1.5735294117647058,0.0384615384615384,0,162
10,-2.630030195686424,13.4,-13.478260869565217,0.0,-0.8576360883341967,0.4490274481365265,2,2021,1.5735294117647058,0.0294117647058823,-3,162
19,-2.630030195686424,16.8,-15.0,0.0,-1.8502010135436355,0.4490274481365265,1,2021,1.5735294117647058,0.0294117647058823,-2,162
18,-3.676630214943741,16.266666666666666,-16.53846153846154,0.0,-1.7797488866313194,0.4490274481365265,2,2021,1.5735294117647058,0.0763888888888889,0,162
4,3.9615146821299967,2.2666666666666666,-2.3142857142857145,43.0,2.6974278794276305,0.6055365013086256,2,2021,1.2407407407407407,0.0410958904109589,0,10
20,2.828412041365405,2.6,-3.0,17.0,3.204716592312974,0.6055365013086256,1,2021,1.2407407407407407,0.1095890410958904,0,10
2,2.936775801270921,6.666666666666667,-6.785714285714286,9.0,0.5255147809212409,0.6055365013086256,2,2021,1.2407407407407407,0.0616438356164383,0,10
5,0.9590605845911298,5.866666666666666,-7.642857142857143,1.0,1.2249947372609702,0.6055365013086256,2,2021,1.2407407407407407,0.1027397260273972,0,10
7,3.9615146821299967,4.733333333333333,-3.769230769230769,43.0,1.4728647159354944,0.6055365013086256,1,2021,1.2407407407407407,0.0410958904109589,9,10
6,0.2193562768808767,7.466666666666667,-9.0,1.0,0.1024923594456939,0.6055365013086256,1,2021,1.2407407407407407,0.0714285714285714,0,10
1,0.9590605845911298,6.866666666666666,-7.431818181818182,1.0,1.2296622551674476,0.6055365013086256,2,2021,1.2407407407407407,0.1027397260273972,0,10
16,-2.628024927451447,14.4,-12.130434782608695,0.0,0.4852236977189509,0.6055365013086256,2,2021,1.2407407407407407,0.0288461538461538,-3,10
9,2.828412041365405,10.133333333333333,-7.0,17.0,0.3380399504896476,0.6055365013086256,1,2021,1.2407407407407407,0.1095890410958904,-1,10
3,-3.703802476399904,7.466666666666667,-14.341463414634148,0.0,-0.4596761771901168,0.6055365013086256,2,2021,1.2407407407407407,0.0821917808219178,0,10
8,-0.3572851450064382,11.466666666666669,-10.75,0.0,-0.5219833139944563,0.6055365013086256,2,2021,1.2407407407407407,0.0357142857142857,-1,10
11,-0.3572851450064382,10.666666666666666,-9.9,0.0,0.2839519123487232,0.6055365013086256,2,2021,1.2407407407407407,0.0357142857142857,-1,10
12,0.2491784266973999,6.0,-7.76,1.0,0.7977200284398221,0.6055365013086256,1,2021,1.2407407407407407,0.1129032258064516,-1,10
10,0.2193562768808767,7.866666666666666,-9.25,1.0,0.4328103478213611,0.6055365013086256,2,2021,1.2407407407407407,0.0714285714285714,-1,10
15,2.936775801270921,5.066666666666666,-5.27906976744186,9.0,0.8419976106833188,0.6055365013086256,1,2021,1.2407407407407407,0.0616438356164383,4,10
18,-2.628024927451447,13.266666666666667,-13.46808510638298,0.0,-0.8756001174517861,0.6055365013086256,1,2021,1.2407407407407407,0.0288461538461538,-1,10
13,0.2491784266973999,10.866666666666667,-11.363636363636363,1.0,-1.0074119963478163,0.6055365013086256,2,2021,1.2407407407407407,0.1129032258064516,-1,10
19,-3.693936870381053,17.733333333333334,-17.7,0.0,-2.158252665170238,0.6055365013086256,2,2021,1.2407407407407407,0.0821917808219178,-4,10
2,3.982593250063716,4.866666666666666,-3.787878787878788,44.0,1.460998572957899,0.4935761327587715,0,2021,1.9375,0.0405405405405405,-1,130
3,2.8071429500825857,2.4,-2.9833333333333334,17.0,3.2746505914998054,0.4935761327587715,0,2021,1.9375,0.1081081081081081,-1,130
7,2.8071429500825857,9.533333333333331,-7.142857142857143,17.0,0.2941934456650982,0.4935761327587715,0,2021,1.9375,0.1081081081081081,-1,130
4,2.950751367390112,8.266666666666667,-5.5,9.0,0.6581894318941462,0.4935761327587715,0,2021,1.9375,0.0608108108108108,-1,130
1,3.982593250063716,1.8,-2.295774647887324,44.0,2.73588890597481,0.4935761327587715,0,2021,1.9375,0.0405405405405405,10,130
5,0.1026838476755774,8.0,-7.961538461538462,1.0,0.7982224223463927,0.4935761327587715,0,2021,1.9375,0.109375,-1,130
8,0.981779859026978,7.0,-7.4222222222222225,1.0,1.2418965656766827,0.4935761327587715,0,2021,1.9375,0.1013513513513513,-1,130
15,2.950751367390112,5.533333333333333,-6.533333333333333,9.0,0.5937582848508035,0.4935761327587715,0,2021,1.9375,0.0608108108108108,4,130
9,-0.4146397845700793,11.133333333333333,-10.76923076923077,0.0,-0.5155780713689592,0.4935761327587715,0,2021,1.9375,0.0333333333333333,-1,130
12,0.1736811830148299,10.133333333333333,-9.615384615384617,1.0,0.3308955092756301,0.4935761327587715,0,2021,1.9375,0.0666666666666666,0,130
18,-2.5915786624745007,14.2,-13.520833333333334,0.0,-0.946182940238225,0.4935761327587715,0,2021,1.9375,0.0283018867924528,-2,130
19,-2.5915786624745007,12.466666666666669,-12.04255319148936,0.0,0.5521734785480267,0.4935761327587715,0,2021,1.9375,0.0283018867924528,-2,130
16,0.981779859026978,5.066666666666666,-7.4,1.0,1.3100454332111744,0.4935761327587715,0,2021,1.9375,0.1013513513513513,4,130
10,0.1026838476755774,13.0,-11.833333333333334,1.0,-1.2123819399048417,0.4935761327587715,0,2021,1.9375,0.109375,-1,130
13,-3.663079018324487,8.0,-14.238095238095235,0.0,-0.379035305162523,0.4935761327587715,0,2021,1.9375,0.081081081081081,0,130
6,0.1736811830148299,7.066666666666666,-8.785714285714286,1.0,0.2499420838777492,0.4935761327587715,0,2021,1.9375,0.0666666666666666,-1,130
17,-3.663079018324487,11.6,-14.961538461538462,0.0,-1.048054063116462,0.4935761327587715,0,2021,1.9375,0.081081081081081,-2,130
11,-0.4146397845700793,11.266666666666667,-10.090909090909092,0.0,0.2634518981399019,0.4935761327587715,0,2021,1.9375,0.0333333333333333,-1,130
14,-3.7085744992671583,15.8,-16.428571428571427,0.0,-1.7558760408055747,0.4935761327587715,0,2021,1.9375,0.0878378378378378,0,130
20,-3.7085744992671583,17.666666666666668,-17.727272727272727,0.0,-2.255303309848497,0.4935761327587715,0,2021,1.9375,0.0878378378378378,-2,130
1,2.894508644662611,2.1333333333333333,-2.9672131147540983,17.0,3.277560829901454,0.4639582766934394,2,2021,1.5892857142857144,0.1066666666666666,0,150
2,4.023397308512889,2.8666666666666667,-2.333333333333333,45.0,2.708606343022298,0.4639582766934394,2,2021,1.5892857142857144,0.04,0,150
3,2.894508644662611,6.733333333333333,-6.866666666666666,17.0,0.400956602731029,0.4639582766934394,2,2021,1.5892857142857144,0.1066666666666666,0,150
5,3.0371966444729903,7.333333333333333,-5.466666666666667,9.0,0.6794754236863161,0.4639582766934394,2,2021,1.5892857142857144,0.06,-1,150
7,0.9860294089604584,7.333333333333333,-7.75,1.0,1.2025702718788065,0.4639582766934394,2,2021,1.5892857142857144,0.1,-1,150
4,4.023397308512889,3.466666666666667,-3.746268656716418,45.0,1.5292170103467486,0.4639582766934394,2,2021,1.5892857142857144,0.04,5,150
6,3.0371966444729903,6.266666666666667,-6.625,9.0,0.5622599627612322,0.4639582766934394,3,2021,1.5892857142857144,0.06,-1,150
8,0.9860294089604584,6.866666666666666,-7.413043478260869,1.0,1.288329860368573,0.4639582766934394,2,2021,1.5892857142857144,0.1,-1,150
10,0.1363485816383781,13.666666666666666,-12.0,1.0,-1.341244859870943,0.4639582766934394,3,2021,1.5892857142857144,0.106060606060606,0,150
12,-0.5686415050294696,13.666666666666666,-10.75,0.0,0.132753498990755,0.4639582766934394,2,2021,1.5892857142857144,0.03125,6,150
13,-2.540934968558203,13.266666666666667,-13.46938775510204,0.0,-0.8989604681147417,0.4639582766934394,2,2021,1.5892857142857144,0.0277777777777777,-1,150
16,-0.5686415050294696,10.266666666666667,-10.642857142857142,0.0,-0.3782459070721835,0.4639582766934394,2,2021,1.5892857142857144,0.03125,-3,150
18,-2.540934968558203,12.066666666666666,-12.041666666666666,0.0,0.5421262916971107,0.4639582766934394,2,2021,1.5892857142857144,0.0277777777777777,-3,150
15,-3.6736495725619513,10.266666666666667,-14.255813953488373,0.0,-0.3631178125369916,0.4639582766934394,2,2021,1.5892857142857144,0.08,5,150
17,-3.6736495725619513,13.466666666666669,-15.037037037037036,0.0,-1.0825169913019297,0.4639582766934394,2,2021,1.5892857142857144,0.08,-3,150
19,-3.766733519034904,16.866666666666667,-16.6,0.0,-1.844189221643236,0.4639582766934394,2,2021,1.5892857142857144,0.0866666666666666,-3,150
20,-3.766733519034904,18.4,-17.916666666666668,0.0,-2.3927404259530967,0.4639582766934394,2,2021,1.5892857142857144,0.0866666666666666,-3,150
3,2.949809155413297,1.4666666666666666,-2.935483870967742,18.0,3.2813486031501498,0.5630655453153867,2,2021,1.4791666666666663,0.1052631578947368,0,2285
2,4.015860587156567,2.6666666666666665,-2.328767123287671,45.0,2.7297824824190564,0.5630655453153867,2,2021,1.4791666666666663,0.0394736842105263,0,2285
4,2.949809155413297,4.8,-6.625,18.0,0.4569860575388611,0.5630655453153867,2,2021,1.4791666666666663,0.1052631578947368,0,2285
5,0.1651658068106806,7.4,-7.888888888888889,1.0,0.8389251360965408,0.5630655453153867,2,2021,1.4791666666666663,0.1176470588235294,0,2285
8,3.036999389956593,6.266666666666667,-5.434782608695652,9.0,0.7185418660139825,0.5630655453153867,2,2021,1.4791666666666663,0.0592105263157894,0,2285
6,3.036999389956593,6.333333333333333,-6.647058823529412,9.0,0.5327209410370657,0.5630655453153867,2,2021,1.4791666666666663,0.0592105263157894,0,2285
11,-0.5986261655690189,13.0,-10.692307692307692,0.0,0.1412825040544725,0.5630655453153867,2,2021,1.4791666666666663,0.0294117647058823,-2,2285
12,-2.5407564319454807,12.2,-12.06122448979592,0.0,0.5162796116338007,0.5630655453153867,2,2021,1.4791666666666663,0.0272727272727272,-2,2285
16,0.0503076860519102,10.066666666666666,-9.266666666666667,1.0,0.1143718580412734,0.5630655453153867,2,2021,1.4791666666666663,0.1176470588235294,-4,2285
10,1.0225402276958109,6.866666666666666,-7.425531914893617,1.0,1.2459673909101612,0.5630655453153867,2,2021,1.4791666666666663,0.0986842105263157,8,2285
14,-2.5407564319454807,12.466666666666669,-13.42,0.0,-0.8561127558768211,0.5630655453153867,2,2021,1.4791666666666663,0.0272727272727272,-3,2285
7,1.0225402276958109,6.8,-7.588235294117647,1.0,1.2354813207730322,0.5630655453153867,2,2021,1.4791666666666663,0.0986842105263157,0,2285
15,0.0503076860519102,10.733333333333333,-9.642857142857142,1.0,0.3795765364266258,0.5630655453153867,3,2021,1.4791666666666663,0.1176470588235294,4,2285
20,-0.5986261655690189,10.333333333333334,-10.733333333333333,0.0,-0.3887943446080358,0.5630655453153867,2,2021,1.4791666666666663,0.0294117647058823,0,2285
1,4.015860587156567,3.866666666666666,-3.779411764705882,45.0,1.4997687418999954,0.5630655453153867,2,2021,1.4791666666666663,0.0394736842105263,0,2285
13,-3.678649330358764,12.0,-14.25,0.0,-0.3666066375010078,0.5630655453153867,2,2021,1.4791666666666663,0.0789473684210526,3,2285
17,-3.678649330358764,14.466666666666669,-15.035714285714286,0.0,-1.0953810915936784,0.5630655453153867,2,2021,1.4791666666666663,0.0789473684210526,-4,2285
19,-3.78824466470979,18.0,-17.846153846153847,0.0,-2.4294254568320794,0.5630655453153867,2,2021,1.4791666666666663,0.0855263157894736,-4,2285
1,3.958536992155086,2.466666666666667,-2.324324324324324,45.0,2.803033996458477,0.3246982007892066,2,2021,1.8229166666666663,0.0389610389610389,9,785
2,3.0170483602942664,1.3333333333333333,-2.9047619047619047,19.0,3.2839079049914988,0.3246982007892066,2,2021,1.8229166666666663,0.1038961038961039,0,785
3,3.958536992155086,7.666666666666667,-3.942028985507247,45.0,1.3618957505928042,0.3246982007892066,2,2021,1.8229166666666663,0.0389610389610389,-2,785
4,3.0170483602942664,3.933333333333333,-6.411764705882353,19.0,0.4992230307451027,0.3246982007892066,2,2021,1.8229166666666663,0.1038961038961039,0,785
7,3.003589099830861,5.8,-5.425531914893617,9.0,0.770142240416454,0.3246982007892066,2,2021,1.8229166666666663,0.0584415584415584,-1,785
6,3.003589099830861,6.266666666666667,-6.611111111111111,9.0,0.5721655970005688,0.3246982007892066,2,2021,1.8229166666666663,0.0584415584415584,-3,785
5,0.2439253842815831,6.466666666666667,-7.75,1.0,0.8943396868190076,0.3246982007892066,2,2021,1.8229166666666663,0.1142857142857142,2,785
11,-0.0209492045511105,11.733333333333333,-9.866666666666667,1.0,0.3123336182088408,0.3246982007892066,2,2021,1.8229166666666663,0.1111111111111111,-3,785
10,-0.0209492045511105,9.933333333333334,-9.25,1.0,0.1877750290008283,0.3246982007892066,2,2021,1.8229166666666663,0.1111111111111111,2,785
8,0.957491820618188,7.933333333333334,-7.479166666666667,1.0,1.2521275649624086,0.3246982007892066,2,2021,1.8229166666666663,0.0974025974025974,-3,785
12,-0.5994816605338461,11.0,-10.428571428571429,0.0,0.2280778264984161,0.3246982007892066,2,2021,1.8229166666666663,0.0277777777777777,-3,785
21,-2.489975734626236,10.8,-11.98,0.0,0.5630160625749051,0.3246982007892066,2,2021,1.8229166666666663,0.0267857142857142,0,785
18,-3.689005630567823,14.0,-14.28888888888889,0.0,-0.3995173747844568,0.3246982007892066,2,2021,1.8229166666666663,0.0779220779220779,-1,785
15,-2.489975734626236,11.8,-13.372549019607844,0.0,-0.8447134823238364,0.3246982007892066,2,2021,1.8229166666666663,0.0267857142857142,-2,785
13,0.2439253842815831,12.533333333333331,-11.785714285714286,1.0,-1.318006659268877,0.3246982007892066,3,2021,1.8229166666666663,0.1142857142857142,2,785
17,-3.689005630567823,15.6,-15.10344827586207,0.0,-1.1502117296543888,0.3246982007892066,2,2021,1.8229166666666663,0.0779220779220779,-1,785
20,-3.8034565693492888,18.066666666666663,-17.857142857142858,0.0,-2.499290083234249,0.3246982007892066,2,2021,1.8229166666666663,0.0844155844155844,-1,785
19,-3.8034565693492888,16.866666666666667,-16.5625,0.0,-1.841733184686314,0.3246982007892066,2,2021,1.8229166666666663,0.0844155844155844,-1,785
1,3.9844470929097766,2.0,-2.306666666666666,46.0,2.8214293739633174,0.4450133143271941,2,2021,1.7573032024404376,0.0384615384615384,0,20
2,3.0488991576742426,1.5333333333333334,-2.890625,19.0,3.292566223875539,0.4450133143271941,2,2021,1.7573032024404376,0.1025641025641025,5,20
5,0.0228302935031869,9.933333333333334,-9.235294117647058,1.0,0.1901694377533636,0.4450133143271941,3,2021,1.7573032024404376,0.1052631578947368,-2,20
11,3.0488991576742426,3.733333333333333,-6.277777777777778,19.0,0.5450458412365902,0.4450133143271941,2,2021,1.7573032024404376,0.1025641025641025,0,20
9,0.0228302935031869,10.666666666666666,-9.75,1.0,0.3399224669484925,0.4450133143271941,3,2021,1.7573032024404376,0.1052631578947368,0,20
12,-0.616903882750785,11.6,-10.9375,0.0,-0.427128500760017,0.4450133143271941,2,2021,1.7573032024404376,0.0263157894736842,0,20
7,3.01950964820712,6.266666666666667,-6.578947368421052,9.0,0.5792639558293411,0.4450133143271941,2,2021,1.7573032024404376,0.0576923076923076,-2,20
13,3.01950964820712,5.333333333333333,-5.416666666666667,9.0,0.784309139998569,0.4450133143271941,2,2021,1.7573032024404376,0.0576923076923076,0,20
6,0.9535498305351328,9.0,-7.530612244897959,1.0,1.2126630545020016,0.4450133143271941,3,2021,1.7573032024404376,0.1025641025641025,-2,20
10,-0.616903882750785,10.733333333333333,-10.466666666666669,0.0,0.2149300805071941,0.4450133143271941,3,2021,1.7573032024404376,0.0263157894736842,0,20
4,0.2255787334545373,6.6,-7.724137931034483,1.0,0.9405043148297676,0.4450133143271941,3,2021,1.7573032024404376,0.1111111111111111,-2,20
14,0.9535498305351328,8.533333333333333,-7.833333333333333,1.0,1.1647339935630927,0.4450133143271941,2,2021,1.7573032024404376,0.1025641025641025,0,20
8,0.2255787334545373,13.466666666666669,-12.0,1.0,-1.468022833254324,0.4450133143271941,3,2021,1.7573032024404376,0.1111111111111111,0,20
16,-2.4919514496749664,10.866666666666667,-11.980392156862743,0.0,0.5637448196539699,0.4450133143271941,3,2021,1.7573032024404376,0.0263157894736842,0,20
18,-2.4919514496749664,12.333333333333334,-13.384615384615383,0.0,-0.8543362936303842,0.4450133143271941,3,2021,1.7573032024404376,0.0263157894736842,0,20
19,-3.832491573504616,17.266666666666666,-16.647058823529413,0.0,-1.9130404901380964,0.4450133143271941,3,2021,1.7573032024404376,0.0833333333333333,0,20
15,-3.6901858994448986,14.066666666666666,-14.26086956521739,0.0,-0.373222349328952,0.4450133143271941,3,2021,1.7573032024404376,0.0769230769230769,0,20
20,-3.832491573504616,17.733333333333334,-17.8,0.0,-2.5142635985622395,0.4450133143271941,2,2021,1.7573032024404376,0.0833333333333333,0,20
1,3.9912745846951583,1.6,-2.289473684210526,47.0,2.8396299164191388,0.8274154418309538,2,2021,1.7547494347583503,0.0379746835443038,0,15
3,3.080686286519253,1.6666666666666667,-2.876923076923077,19.0,3.285563870365678,0.8274154418309538,2,2021,1.7547494347583503,0.1012658227848101,0,15
2,3.9912745846951583,6.666666666666667,-3.928571428571429,47.0,1.3598982859863995,0.8274154418309538,2,2021,1.7547494347583503,0.0379746835443038,0,15
9,0.2117602883150813,8.666666666666666,-9.470588235294118,1.0,0.3607524781587639,0.8274154418309538,2,2021,1.7547494347583503,0.1,0,15
11,0.8870482427925916,10.2,-8.052631578947368,1.0,1.092404631586373,0.8274154418309538,1,2021,1.7547494347583503,0.1012658227848101,0,15
6,0.1704837173278432,8.0,-7.833333333333333,1.0,0.9113399759444094,0.8274154418309538,2,2021,1.7547494347583503,0.1081081081081081,0,15
4,3.000856037736265,5.8,-5.469387755102041,9.0,0.7511703645123228,0.8274154418309538,2,2021,1.7547494347583503,0.0569620253164556,0,15
15,3.000856037736265,6.6,-6.6,9.0,0.5843935465097514,0.8274154418309538,1,2021,1.7547494347583503,0.0569620253164556,0,15
10,-2.534217342643347,13.133333333333333,-13.41509433962264,0.0,-0.8649751619601402,0.8274154418309538,2,2021,1.7547494347583503,0.0258620689655172,0,15
7,0.8870482427925916,9.2,-7.56,1.0,1.2297661166511076,0.8274154418309538,3,2021,1.7547494347583503,0.1012658227848101,0,15
18,-0.5328465953763631,10.066666666666666,-10.647058823529411,0.0,-0.3467493448146594,0.8274154418309538,2,2021,1.7547494347583503,0.025,0,15
16,-3.728763695937391,15.866666666666667,-15.133333333333333,0.0,-1.160522395248318,0.8274154418309538,2,2021,1.7547494347583503,0.0822784810126582,0,15
13,0.2117602883150813,7.733333333333333,-8.88888888888889,1.0,0.2885394665582484,0.8274154418309538,2,2021,1.7547494347583503,0.1,0,15
8,0.1704837173278432,13.133333333333333,-12.0625,1.0,-1.516417784852588,0.8274154418309538,2,2021,1.7547494347583503,0.1081081081081081,0,15
12,-2.534217342643347,12.0,-12.01923076923077,0.0,0.5470752557826954,0.8274154418309538,2,2021,1.7547494347583503,0.0258620689655172,0,15
1,3.071590045378825,1.8,-2.863636363636364,19.0,3.318732542377324,0.4216938292721157,3,2021,1.1801169590643277,0.1,0,3
2,4.0120930042671965,1.2,-2.272727272727273,48.0,2.8533287607947004,0.4216938292721157,2,2021,1.1801169590643277,0.0375,0,3
5,2.9832879736290216,7.0,-6.666666666666667,9.0,0.550133038022368,0.4216938292721157,3,2021,1.1801169590643277,0.05625,0,3
8,0.1723066006296939,13.266666666666667,-12.176470588235292,1.0,-1.6244487623589776,0.4216938292721157,2,2021,1.1801169590643277,0.1052631578947368,0,3
12,0.1723066006296939,7.266666666666667,-7.774193548387097,1.0,0.9638674308666316,0.4216938292721157,1,2021,1.1801169590643277,0.1052631578947368,0,3
6,4.0120930042671965,5.666666666666667,-3.915492957746479,48.0,1.3672239159360084,0.4216938292721157,2,2021,1.1801169590643277,0.0375,0,3
3,0.9285189322201656,9.6,-7.607843137254902,1.0,1.1497063906736926,0.4216938292721157,3,2021,1.1801169590643277,0.1,0,3
11,0.2565945334578365,9.2,-9.105263157894736,1.0,0.1489887347848136,0.4216938292721157,1,2021,1.1801169590643277,0.0952380952380952,0,3
9,0.2565945334578365,6.666666666666667,-9.166666666666666,1.0,0.4721299904516321,0.4216938292721157,3,2021,1.1801169590643277,0.0952380952380952,0,3
7,2.9832879736290216,6.4,-5.5,9.0,0.7455550486200447,0.4216938292721157,3,2021,1.1801169590643277,0.05625,0,3
15,-0.5434048502654794,10.2,-10.4375,0.0,0.2085431372933968,0.4216938292721157,2,2021,1.1801169590643277,0.0238095238095238,0,3
10,0.9285189322201656,8.8,-7.9,1.0,1.1403124680119592,0.4216938292721157,3,2021,1.1801169590643277,0.1,0,3
13,-0.5434048502654794,10.266666666666667,-10.666666666666666,0.0,-0.3510702114845414,0.4216938292721157,2,2021,1.1801169590643277,0.0238095238095238,0,3
19,-3.863059471341884,16.866666666666667,-16.61111111111111,0.0,-1.9169687839530123,0.4216938292721157,3,2021,1.1801169590643277,0.08125,0,3
1,2.8639786721884035,7.8,-5.588235294117647,9.0,0.6643824199032781,0.5149071748575729,3,2022,2.266544117647059,0.0555555555555555,0,7
3,2.8639786721884035,5.733333333333333,-6.5,9.0,0.6042217524392869,0.5149071748575729,3,2022,2.266544117647059,0.0555555555555555,0,7
5,3.9099819155858175,1.4,-2.269230769230769,48.0,2.759268657869645,0.5149071748575729,3,2022,2.266544117647059,0.037037037037037,0,7
9,3.9099819155858175,15.2,-9.0,48.0,-0.4976598210383941,0.5149071748575729,3,2022,2.266544117647059,0.037037037037037,0,7
7,-3.746114991147551,16.4,-12.173913043478262,0.0,0.589631072571039,0.5149071748575729,3,2022,2.266544117647059,0.0802469135802469,0,7
6,-2.4013326843002187,5.8,0.0,0.0,1.3014317797981112,0.5149071748575729,3,2022,2.266544117647059,0.0416666666666666,0,7
11,0.2468518956572002,7.0,-9.157894736842104,1.0,0.402968539814602,0.5149071748575729,3,2022,2.266544117647059,0.0909090909090909,0,7
16,0.2129230276227006,10.266666666666667,-11.72222222222222,1.0,-1.2784161098450102,0.5149071748575729,3,2022,2.266544117647059,0.1025641025641025,0,7
8,0.2468518956572002,8.533333333333333,-9.05,1.0,0.153049216755407,0.5149071748575729,3,2022,2.266544117647059,0.0909090909090909,0,7
15,-2.4013326843002187,0.0,0.0,0.0,0.0,0.5149071748575729,3,2022,2.266544117647059,0.0416666666666666,0,7
12,-3.746114991147551,15.933333333333334,-16.473684210526315,0.0,-1.7747458626524284,0.5149071748575729,3,2022,2.266544117647059,0.0802469135802469,0,7
19,-0.6027313479838482,11.133333333333333,-10.789473684210526,0.0,-0.3872881807306372,0.5149071748575729,3,2022,2.266544117647059,0.0227272727272727,0,7
14,-3.638839412816792,5.466666666666667,0.0,0.0,-0.2140260876915682,0.5149071748575729,3,2022,2.266544117647059,0.0864197530864197,0,7
18,0.8199825642012286,9.666666666666666,-8.095238095238095,1.0,1.007446896594241,0.5149071748575729,2,2022,2.266544117647059,0.0987654320987654,0,7
13,0.8199825642012286,8.8,-7.596153846153846,1.0,1.1296500824197293,0.5149071748575729,2,2022,2.266544117647059,0.0987654320987654,0,7
20,-3.638839412816792,14.8,-15.03225806451613,0.0,-1.1009174559015815,0.5149071748575729,3,2022,2.266544117647059,0.0864197530864197,0,7
17,-0.6027313479838482,9.533333333333331,0.0,0.0,-0.0100741205425804,0.5149071748575729,3,2022,2.266544117647059,0.0227272727272727,0,7
4,3.0366295423781247,1.6,-2.8358208955223883,20.0,3.1419743698136084,0.9174181464389376,2,2022,2.6666666666666665,0.1158536585365853,0,15
2,2.922793960147203,5.8,-5.5,10.0,0.7290804928290342,0.9174181464389376,2,2022,2.6666666666666665,0.0548780487804878,0,15
3,2.922793960147203,4.4,-6.304347826086956,10.0,0.6895815934202568,0.9174181464389376,2,2022,2.6666666666666665,0.0548780487804878,0,15
1,3.0366295423781247,3.6,-6.157894736842105,20.0,0.542182525280767,0.9174181464389376,2,2022,2.6666666666666665,0.1158536585365853,0,15
